type, ringDim, setup, encryption, cMult, AddMany, total_time, value 
n1000x8192-coef-inner, 2048, 19, 30006, 13822, 437, 44284, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 28480, 13741, 402, 42639, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27421, 12747, 392, 40576, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27565, 12783, 397, 40761, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27603, 12761, 396, 40776, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27374, 12667, 398, 40455, 1.36533e+07
n1000x8192-coef-inner, 2048, 17, 27568, 12741, 407, 40733, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27502, 12729, 396, 40643, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27272, 12647, 397, 40332, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27592, 13204, 401, 41213, 1.36533e+07
n1000x8192-coef-inner, 2048, 17, 27626, 12798, 401, 40842, 1.36533e+07
n1000x8192-coef-inner, 2048, 20, 27578, 12736, 392, 40726, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27391, 13089, 392, 40888, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27611, 13165, 395, 41187, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27515, 12742, 396, 40669, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27549, 12750, 399, 40714, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27638, 12679, 395, 40728, 1.36533e+07
n1000x8192-coef-inner, 2048, 22, 27532, 13382, 398, 41334, 1.36533e+07
n1000x8192-coef-inner, 2048, 17, 27744, 13379, 399, 41539, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27801, 13186, 393, 41396, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27639, 13278, 398, 41331, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27683, 12743, 405, 40847, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27593, 12717, 397, 40723, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27709, 12681, 394, 40800, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27284, 12713, 392, 40405, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27536, 13170, 399, 41121, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27583, 12635, 394, 40628, 1.36533e+07
n1000x8192-coef-inner, 2048, 22, 27577, 12773, 403, 40775, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27527, 12707, 396, 40646, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27899, 12824, 400, 41139, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27605, 12789, 396, 40806, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27422, 12662, 397, 40497, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27483, 13164, 394, 41057, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27515, 12736, 394, 40661, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27412, 12712, 400, 40540, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27624, 12723, 395, 40758, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27476, 12694, 396, 40582, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27476, 12751, 407, 40650, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27304, 12713, 394, 40427, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27508, 13291, 399, 41214, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27579, 12797, 395, 40787, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27321, 12612, 392, 40341, 1.36533e+07
n1000x8192-coef-inner, 2048, 18, 27552, 13193, 396, 41159, 1.36533e+07
n1000x8192-coef-inner, 2048, 17, 27494, 12986, 396, 40893, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27531, 13267, 397, 41211, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27542, 12812, 399, 40769, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27426, 12705, 405, 40552, 1.36533e+07
n1000x8192-coef-inner, 2048, 19, 27501, 12765, 401, 40686, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27599, 13151, 396, 41162, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27600, 12847, 401, 40864, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27520, 12678, 400, 40614, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27437, 12747, 395, 40595, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27574, 12687, 401, 40678, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27500, 12722, 400, 40638, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27554, 12795, 400, 40765, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27522, 13307, 401, 41246, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27498, 13014, 396, 40924, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27508, 13176, 398, 41098, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27558, 13217, 395, 41186, 1.36533e+07
n1000x8192-coef-inner, 2048, 28, 27510, 13212, 395, 41145, 1.36533e+07
n1000x8192-coef-inner, 2048, 20, 27361, 13138, 397, 40916, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27392, 12720, 399, 40527, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27640, 13186, 398, 41240, 1.36533e+07
n1000x8192-coef-inner, 2048, 20, 27388, 12666, 400, 40474, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27597, 12680, 393, 40686, 1.36533e+07
n1000x8192-coef-inner, 2048, 22, 27672, 12795, 406, 40895, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27527, 12829, 400, 40772, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27512, 12619, 392, 40539, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27682, 12802, 399, 40899, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27437, 12677, 395, 40525, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27537, 12636, 394, 40583, 1.36533e+07
n1000x8192-coef-inner, 2048, 17, 27667, 12756, 396, 40836, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27481, 12768, 404, 40669, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27518, 12680, 393, 40607, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27618, 12686, 399, 40719, 1.36533e+07
n1000x8192-coef-inner, 2048, 28, 27357, 12644, 394, 40423, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27468, 12772, 401, 40657, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27582, 12714, 405, 40717, 1.36533e+07
n1000x8192-coef-inner, 2048, 20, 27584, 13282, 401, 41287, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27462, 12722, 396, 40596, 1.36533e+07
n1000x8192-coef-inner, 2048, 28, 27444, 13168, 401, 41041, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27492, 12601, 397, 40506, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27443, 12664, 402, 40525, 1.36533e+07
n1000x8192-coef-inner, 2048, 18, 27529, 12679, 395, 40621, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27583, 12699, 394, 40692, 1.36533e+07
n1000x8192-coef-inner, 2048, 17, 27420, 12910, 399, 40746, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27465, 12645, 396, 40522, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27549, 12870, 396, 40831, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27473, 13213, 397, 41099, 1.36533e+07
n1000x8192-coef-inner, 2048, 17, 27451, 12665, 415, 40548, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27373, 12682, 402, 40473, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27527, 12663, 398, 40604, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27323, 12639, 399, 40377, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27613, 12670, 398, 40697, 1.36533e+07
n1000x8192-coef-inner, 2048, 18, 27485, 12731, 402, 40636, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27470, 12715, 403, 40604, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27328, 12624, 392, 40360, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27451, 12700, 397, 40564, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27527, 12884, 397, 40824, 1.36533e+07
n1000x8192-coef-inner, 2048, 16, 27577, 12568, 392, 40553, 1.36533e+07
n8192-coef-inner, 2048, 17, 27, 13, 0, 57, 13655
n8192-coef-inner, 2048, 20, 27, 13, 0, 60, 13655
n8192-coef-inner, 2048, 20, 27, 13, 0, 60, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 23, 27, 14, 0, 64, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 14, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 22, 27, 13, 0, 62, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 20, 27, 14, 0, 61, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 17, 27, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 24, 27, 16, 0, 67, 13655
n8192-coef-inner, 2048, 16, 27, 14, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 18, 27, 13, 0, 58, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 18, 27, 13, 0, 58, 13655
n8192-coef-inner, 2048, 19, 27, 13, 0, 59, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 18, 27, 13, 0, 58, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 17, 27, 14, 0, 58, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 14, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 14, 0, 57, 13655
n8192-coef-inner, 2048, 20, 28, 14, 0, 62, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 18, 28, 14, 0, 60, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 14, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 14, 0, 57, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 18, 27, 14, 0, 59, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 27, 13, 0, 56, 13655
n8192-coef-inner, 2048, 16, 28, 13, 0, 57, 13655
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 268, 125, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 127, 3, 413, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 268, 125, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 265, 124, 3, 408, 136535
n10x8192-coef-inner, 2048, 28, 267, 130, 3, 428, 136535
n10x8192-coef-inner, 2048, 16, 266, 124, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 268, 126, 3, 413, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 265, 124, 3, 408, 136535
n10x8192-coef-inner, 2048, 19, 266, 129, 3, 417, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 266, 137, 3, 422, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 24, 267, 131, 3, 425, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 268, 126, 3, 413, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 18, 268, 126, 3, 415, 136535
n10x8192-coef-inner, 2048, 16, 265, 126, 3, 410, 136535
n10x8192-coef-inner, 2048, 18, 265, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 23, 267, 130, 3, 423, 136535
n10x8192-coef-inner, 2048, 16, 268, 125, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 269, 128, 3, 416, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 267, 131, 3, 417, 136535
n10x8192-coef-inner, 2048, 16, 266, 126, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 268, 125, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 267, 128, 3, 414, 136535
n10x8192-coef-inner, 2048, 16, 268, 126, 3, 413, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 124, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 269, 126, 3, 414, 136535
n10x8192-coef-inner, 2048, 16, 271, 125, 3, 415, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 266, 126, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 268, 126, 3, 413, 136535
n10x8192-coef-inner, 2048, 16, 267, 124, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 266, 135, 3, 420, 136535
n10x8192-coef-inner, 2048, 17, 266, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 20, 265, 131, 3, 419, 136535
n10x8192-coef-inner, 2048, 16, 266, 124, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 268, 125, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 267, 127, 3, 413, 136535
n10x8192-coef-inner, 2048, 18, 266, 126, 3, 413, 136535
n10x8192-coef-inner, 2048, 16, 265, 127, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 267, 124, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 268, 125, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 267, 124, 3, 410, 136535
n10x8192-coef-inner, 2048, 20, 268, 124, 3, 415, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 268, 126, 3, 413, 136535
n10x8192-coef-inner, 2048, 20, 267, 126, 3, 416, 136535
n10x8192-coef-inner, 2048, 18, 267, 125, 3, 413, 136535
n10x8192-coef-inner, 2048, 18, 265, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 17, 267, 125, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 266, 125, 3, 410, 136535
n10x8192-coef-inner, 2048, 16, 268, 124, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 267, 126, 3, 412, 136535
n10x8192-coef-inner, 2048, 16, 267, 125, 3, 411, 136535
n10x8192-coef-inner, 2048, 16, 265, 125, 3, 409, 136535
n10x8192-coef-inner, 2048, 16, 268, 127, 3, 414, 136535
